,SMILES,RDKit_Mol_Class,C_count,N_count,O_count,F_count,P_count,ALERTS,Pbf,CSP3,NPR1,NPR2,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,Degradation(%),Clusters_5,Clusters_10
271,C1CC[N+]2(CC1)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BCEEE0>,10,1,0,0,0,1,0.934115091,1,0.328751452,0.944183893,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0,0,0,0,0,0,0,0,0,0,38.52492974,0,26.17902562,4.483030858,0,0,0,38.52492974,26.17902562,0,0,0,0,0,0,30.66205648,0,0,38.52492974,0,0,0,0,0,0,0,0,0,69.18698622,0,0,0,0,1.5,0,0,0,0,0,9,6,0,1,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,80,1,0,240,-0.478407229,-1.30599965,-0.426313617,-0.520385925,-0.067553203,0.045593646,0.010575025,-0.170481984,-0.265322165,-0.30016883,-0.068728749,0.224175687,-0.262328924,0.037710396,-0.455057348,-0.153084367,-0.194555202,-0.199733319,0.092268386,-0.004210986,0.000963083,0.22695072,-0.165344895,-0.076438548,0.050189078,-0.124881414,0.051153773,-0.040872902,0,0,0
272,C1CC[N+]2(CC1)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BCEF30>,10,1,0,0,0,1,0.934114471,1,0.328750774,0.944183292,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0,0,0,0,0,0,0,0,0,0,38.52492974,0,26.17902562,4.483030858,0,0,0,38.52492974,26.17902562,0,0,0,0,0,0,30.66205648,0,0,38.52492974,0,0,0,0,0,0,0,0,0,69.18698622,0,0,0,0,1.5,0,0,0,0,0,9,6,0,1,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,80,1,0,360,-0.479034137,-1.305574781,-0.425990528,-0.520177295,-0.07255207,0.046954051,0.008139267,-0.168420319,-0.277264084,-0.297659859,-0.073005638,0.224459916,-0.264432732,0.034473226,-0.457337452,-0.153513718,-0.200568432,-0.20567904,0.086683824,-0.008306903,-0.004834951,0.208696196,-0.1630981,-0.080525682,0.054942196,-0.120990567,0.056329991,-0.042958866,0,0,0
273,C1CC[N+]2(CC1)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BCEF80>,10,1,0,0,0,1,0.851945992,1,0.298806961,0.888439912,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0,0,0,0,0,0,0,0,0,0,38.52492974,0,26.17902562,4.483030858,0,0,0,38.52492974,26.17902562,0,0,0,0,0,0,30.66205648,0,0,38.52492974,0,0,0,0,0,0,0,0,0,69.18698622,0,0,0,0,1.5,0,0,0,0,0,9,6,0,1,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,80,1,0,480,-0.478527936,-1.305671987,-0.425870725,-0.519878729,-0.070726351,0.046614051,0.009114664,-0.169396317,-0.274090872,-0.298552348,-0.072062526,0.225006838,-0.26348339,0.035360209,-0.457065417,-0.153893053,-0.199377604,-0.202135332,0.086802321,-0.007580869,-0.003596076,0.215934554,-0.164552293,-0.079245857,0.053654898,-0.122710358,0.055678205,-0.042486069,0,0,0
274,C1CC[N+]2(CC1)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1030>,10,1,0,0,0,1,0.934114128,1,0.32875075,0.944183082,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0,0,0,0,0,0,0,0,0,0,38.52492974,0,26.17902562,4.483030858,0,0,0,38.52492974,26.17902562,0,0,0,0,0,0,30.66205648,0,0,38.52492974,0,0,0,0,0,0,0,0,0,69.18698622,0,0,0,0,1.5,0,0,0,0,0,9,6,0,1,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,80,1,0,600,-0.479038155,-1.305588524,-0.426005145,-0.520192524,-0.072557231,0.046974556,0.008147381,-0.168410882,-0.277287435,-0.297674364,-0.072996308,0.224511785,-0.264474383,0.034503414,-0.45738128,-0.153546922,-0.200644241,-0.205729081,0.086689717,-0.008295696,-0.004786938,0.208814461,-0.163046357,-0.080563397,0.054929561,-0.121008197,0.056350698,-0.042920981,0.5988,0,0
275,C1CC[N+]2(CC1)CCCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1080>,10,1,0,0,0,1,0.963630996,1,0.318193408,0.999999742,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0,0,0,0,0,0,0,0,0,0,38.52492974,0,26.17902562,4.483030858,0,0,0,38.52492974,26.17902562,0,0,0,0,0,0,30.66205648,0,0,38.52492974,0,0,0,0,0,0,0,0,0,69.18698622,0,0,0,0,1.5,0,0,0,0,0,9,6,0,1,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,80,1,0,720,-0.47929509,-1.305244239,-0.425663828,-0.519895215,-0.07630033,0.048083556,0.006385242,-0.166991484,-0.286691817,-0.29576953,-0.076463964,0.224945102,-0.265983603,0.031942918,-0.45933109,-0.15407918,-0.205534868,-0.209599517,0.081666453,-0.01174367,-0.009469551,0.195356902,-0.161699093,-0.083573355,0.058740617,-0.118257884,0.060750711,-0.044569239,1.7964,0,0
276,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD10D0>,12,2,0,0,0,1,0.788617928,1,0.171682237,0.923338092,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,0,-0.150910379,-1.279882842,-0.122606653,-0.493171133,0.081966389,0.142685313,-0.382224662,-0.122175474,-0.198909513,0.059917537,-0.130199796,-0.041269459,0.042192748,-0.114219585,-0.051725197,-0.031028095,0.121209094,-0.004710825,-0.097564087,0.212585939,0.416745671,-0.112499941,0.038283719,-0.162449886,-0.072194536,-0.077901598,0.004255223,-0.044279738,0,0,0
277,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1120>,12,2,0,0,0,1,0.998899321,1,0.239789643,0.994824639,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,120,-0.151029783,-1.279884836,-0.122620552,-0.493182048,0.081862113,0.142688796,-0.382300201,-0.122087441,-0.199119805,0.059947078,-0.130239158,-0.041237431,0.042130942,-0.114243785,-0.051746434,-0.031028364,0.121090214,-0.004944925,-0.097521034,0.212608299,0.416676753,-0.112838266,0.038453108,-0.162661413,-0.072188703,-0.077775446,0.004286015,-0.044321016,2.3952,0,0
278,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1170>,12,2,0,0,0,1,0.933945054,1,0.198798667,0.973381131,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,240,-0.151267914,-1.280030333,-0.122836553,-0.493409126,0.08304366,0.142233258,-0.381827243,-0.122373068,-0.195733979,0.059291686,-0.128864598,-0.041506653,0.042527754,-0.113264623,-0.050905477,-0.030684576,0.122943515,-0.004339051,-0.095046649,0.214150637,0.418499561,-0.108687397,0.0384688,-0.161933871,-0.073723933,-0.078452439,0.002376682,-0.043727795,3.5928,0,0
279,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD11C0>,12,2,0,0,0,1,0.898702312,1,0.191681887,0.965348562,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,360,-0.150683375,-1.279998489,-0.122596229,-0.493038392,0.083472816,0.142352449,-0.381461442,-0.122872073,-0.195982296,0.059137446,-0.129212794,-0.040901228,0.042887435,-0.113347085,-0.051369679,-0.031230607,0.122381921,-0.002258248,-0.096833116,0.213497617,0.418065246,-0.106516154,0.03740542,-0.161516528,-0.073480515,-0.079214007,0.00335467,-0.043794503,5.3892,0,0
280,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1210>,12,2,0,0,0,1,0.911477035,1,0.235495964,0.939700491,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,480,-0.1512715,-1.279677583,-0.122569062,-0.493312174,0.07882753,0.143548546,-0.383724292,-0.120803695,-0.205717859,0.061471416,-0.13252783,-0.041425663,0.040660203,-0.116037452,-0.052965697,-0.031056585,0.117880365,-0.009281062,-0.100071551,0.210353266,0.413764717,-0.124002744,0.040018132,-0.164702903,-0.069368532,-0.075422859,0.006878794,-0.045268181,6.5868,0,0
281,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1260>,12,2,0,0,0,1,1.04419035,1,0.245832929,0.993123466,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,600,-0.150326754,-1.279290282,-0.121788887,-0.492334408,0.076227862,0.144788533,-0.384627824,-0.120483981,-0.214738868,0.062940919,-0.136369099,-0.039955586,0.039991854,-0.118566178,-0.055599515,-0.032544925,0.112427881,-0.008816948,-0.108086154,0.205913505,0.40864112,-0.132283273,0.03913913,-0.166534888,-0.0653708,-0.074369502,0.012744555,-0.046907551,7.1856,0,0
282,CC(C)N1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD12B0>,12,2,0,0,0,1,0.863508396,1,0.186181723,0.960665097,0.750130149,2.637009637,0.750130149,0.578506844,197.346,172.146,197.2012252,82,0.091590827,-0.321487674,0.321487674,0.091590827,0.857142857,1.428571429,1.928571429,15.40853106,10.05374478,2.339005422,-2.474276071,2.216020953,-2.617554233,4.687974302,-0.9359342,1.87316695,172.7607507,10.01866157,9.835738491,9.835738491,6.718744015,6.310266024,6.310266024,5.426444963,5.426444963,4.218317761,4.218317761,3.051380937,3.051380937,-0.08,1931.225051,10.43822409,4.194610736,2.115687586,88.47159081,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,33.10993927,19.13135364,26.17902562,4.483030858,0,4.899909731,0,39.1517801,39.26853844,0,0,0,0,0,0,54.69331985,0,0,33.10993927,0,0,3.24,0,0,0,0,0,6.041840829,63.01403416,0,0,18.74738413,0,1.447638889,2.637009637,0,0,0,0.750130149,4.427829349,13.07072531,0,1,14,0,2,0,2,2,0,0,0,1,0,2,1,0,2,2,2,1.7111,60.2884,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,720,-0.150317464,-1.279568392,-0.122269267,-0.492971558,0.078310742,0.144078822,-0.383674734,-0.121071467,-0.208147737,0.061853273,-0.133741641,-0.040917703,0.040541473,-0.116777589,-0.053985207,-0.031690867,0.116193895,-0.008246507,-0.103215901,0.208602347,0.412366308,-0.125226864,0.039050487,-0.164427134,-0.067900433,-0.075679995,0.008965715,-0.045533298,7.1856,0,0
283,CN1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1300>,10,2,0,0,0,1,0.830336422,1,0.229804789,0.924381051,1.319444444,2.470342971,1.319444444,0.487683489,169.292,148.124,169.1699251,70,0.091570672,-0.32148825,0.32148825,0.091570672,0.833333333,1.416666667,2,15.40104183,10.06232206,2.321716528,-2.458210868,2.202146846,-2.602035852,4.627260081,-0.935671023,1.921173736,139.9175691,8.4413113,8.258388222,8.258388222,5.808060412,5.344580192,5.344580192,4.600004075,4.600004075,3.677035724,3.677035724,2.619513103,2.619513103,-0.08,782.2823154,8.51523239,3.346339286,1.642707656,75.74170658,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,26.31013685,13.08951281,26.17902562,4.483030858,0,4.899909731,0,19.26246487,46.31621042,0,0,0,0,0,0,55.69915101,0,0,19.26246487,0,0,3.24,0,0,0,0,0,0,63.01403416,0,0,11.94758171,0,1.44875,2.470342971,0,0,0,0,4.433797477,8.3975,2.249609552,1,12,0,2,0,2,2,0,0,0,1,0,2,0,0,2,2,2,0.9325,51.0764,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,0,-0.346873875,-1.330889735,-0.056082487,-0.422503568,-0.037952873,0.091273974,-0.5480674,-0.055120167,-0.051132072,0.084214361,-0.297088462,0.054715212,0.404598544,-0.156175532,0.008706288,-0.363553401,-0.168262666,0.097609016,0.454613899,0.330381929,0.319236247,-0.16423706,-0.056542886,0.049637018,0.023911869,-0.235236832,0.145586279,0.042556406,0,0,0
284,CN1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD1350>,10,2,0,0,0,1,0.927474598,1,0.280294487,0.974860447,1.319444444,2.470342971,1.319444444,0.487683489,169.292,148.124,169.1699251,70,0.091570672,-0.32148825,0.32148825,0.091570672,0.833333333,1.416666667,2,15.40104183,10.06232206,2.321716528,-2.458210868,2.202146846,-2.602035852,4.627260081,-0.935671023,1.921173736,139.9175691,8.4413113,8.258388222,8.258388222,5.808060412,5.344580192,5.344580192,4.600004075,4.600004075,3.677035724,3.677035724,2.619513103,2.619513103,-0.08,782.2823154,8.51523239,3.346339286,1.642707656,75.74170658,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,26.31013685,13.08951281,26.17902562,4.483030858,0,4.899909731,0,19.26246487,46.31621042,0,0,0,0,0,0,55.69915101,0,0,19.26246487,0,0,3.24,0,0,0,0,0,0,63.01403416,0,0,11.94758171,0,1.44875,2.470342971,0,0,0,0,4.433797477,8.3975,2.249609552,1,12,0,2,0,2,2,0,0,0,1,0,2,0,0,2,2,2,0.9325,51.0764,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,120,-0.346686309,-1.331165739,-0.056377513,-0.422786381,-0.035169036,0.090458739,-0.546747562,-0.056153704,-0.044006792,0.08278309,-0.294429463,0.054356339,0.405658592,-0.154209285,0.010174366,-0.363126846,-0.164573689,0.100294795,0.458561406,0.333028028,0.322877992,-0.154163254,-0.057447747,0.051909626,0.021030757,-0.237282983,0.142194452,0.04386501,2.3952,0,0
285,CN1CC[N+]2(CCCCC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD13A0>,10,2,0,0,0,1,0.882029845,1,0.2850607,0.927723149,1.319444444,2.470342971,1.319444444,0.487683489,169.292,148.124,169.1699251,70,0.091570672,-0.32148825,0.32148825,0.091570672,0.833333333,1.416666667,2,15.40104183,10.06232206,2.321716528,-2.458210868,2.202146846,-2.602035852,4.627260081,-0.935671023,1.921173736,139.9175691,8.4413113,8.258388222,8.258388222,5.808060412,5.344580192,5.344580192,4.600004075,4.600004075,3.677035724,3.677035724,2.619513103,2.619513103,-0.08,782.2823154,8.51523239,3.346339286,1.642707656,75.74170658,4.483030858,0,0,0,0,0,4.899909731,0,0,0,0,26.31013685,13.08951281,26.17902562,4.483030858,0,4.899909731,0,19.26246487,46.31621042,0,0,0,0,0,0,55.69915101,0,0,19.26246487,0,0,3.24,0,0,0,0,0,0,63.01403416,0,0,11.94758171,0,1.44875,2.470342971,0,0,0,0,4.433797477,8.3975,2.249609552,1,12,0,2,0,2,2,0,0,0,1,0,2,0,0,2,2,2,0.9325,51.0764,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,80,1,0,240,-0.346778041,-1.331619834,-0.056884941,-0.423239677,-0.030645444,0.089002369,-0.544720032,-0.057687881,-0.0323466,0.080407666,-0.289992419,0.053812206,0.407416648,-0.15094326,0.01271572,-0.362367194,-0.158474591,0.104434438,0.465428822,0.337660563,0.32880463,-0.137895878,-0.058594203,0.055155029,0.016052505,-0.240401358,0.136440665,0.045882386,5.988,0,0
