SMILES,C_count,N_count,O_count,F_count,P_count,ALERTS,CSP3,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),Degradation(%),Pbf_mean,NPR1_mean,NPR2_mean,is_halflife_proxy
C1=CC=C(CC2CC[N+]3(CCCCC3)CC2)C=C1,17,1,0,0,0,1,0.647058824,0.942663454,2.291508094,0.942663454,0.696806334,244.402,218.194,244.2059763,98,0.078897173,-0.323590949,0.323590949,0.078897173,0.833333333,1.5,2.166666667,15.35570998,9.874869122,2.341954653,-2.457558775,2.29398194,-2.55314802,5.147706643,-0.937340134,1.535595671,354.4562989,12.26130226,11.48238302,11.48238302,8.863703305,7.753892929,7.753892929,6.429826527,6.429826527,5.15549189,5.15549189,3.950783589,3.950783589,-0.82,22952.80718,12.2259605,5.439798037,2.772499458,111.4039092,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,50.00628728,0.0,26.17902562,4.483030858,0.0,0.0,5.917906046,38.52492974,26.17902562,35.89528683,0.0,0.0,0.0,0.0,0.0,30.66205648,6.420821623,5.917906046,37.66755961,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,5.917906046,74.75043771,0.0,0.0,30.33183534,0.0,1.463581034,0.0,0.0,1.53666126,0.942663454,11.06117084,8.643627338,5.852296076,0.0,0.647058824,18,0,1,0,2,2,1,0,1,0,0,1,2,0,2,2,3,3.6398,76.4494,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3.0,80,0.9,0.1,7953.0,50.0,1.0373747336666668,0.2443424826666667,0.9262715256666666,1
CC1CC(C)C[N+]2(CCCCC2)C1,12,1,0,0,0,1,1.0,0.973935185,2.448676304,0.973935185,0.505260521,182.331,158.139,182.1903262,76,0.081224872,-0.323167117,0.323167117,0.081224872,0.846153846,1.384615385,1.923076923,15.36119891,9.87627792,2.368058796,-2.478497673,2.303161369,-2.579540164,4.683393824,-0.942612399,2.022829771,157.9632901,9.311554788,9.258768383,9.258768383,6.201907263,6.052604764,6.052604764,5.660708617,5.660708617,3.967592849,3.967592849,3.780968405,3.780968405,-0.04,994.123952,9.51254062,3.606045598,2.06669424,82.71175714,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.8474744,25.68328649,11.83581209,26.17902562,4.483030858,0.0,0.0,11.83581209,39.53076089,26.17902562,0.0,0.0,0.0,0.0,0.0,0.0,30.66205648,0.0,11.83581209,39.53076089,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.83581209,56.34534297,0.0,0.0,13.8474744,0.0,1.474537037,0.0,0.0,0.0,1.94787037,0.0,5.932184429,10.81207483,0.0,1.0,13,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.663,56.5244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3.0,80,0.9,0.1,6656.0,50.0,0.8826767836666667,0.39720004466666664,0.8097189943333333,1
C[N+]1(C)CCCCC1,7,1,0,0,0,1,1.0,1.25,2.318611111,1.25,0.415670172,114.212,98.084,114.1277259,48,0.078203355,-0.328479043,0.328479043,0.078203355,0.875,1.375,1.625,15.30247403,10.11676649,2.1706702,-2.326855474,2.114976763,-2.430848884,4.471585491,-0.89445777,2.327882879,68.45601116,6.035533906,5.982747501,5.982747501,3.707106781,3.526882723,3.526882723,3.443605225,3.443605225,2.026882723,2.026882723,1.368249222,1.368249222,-0.04,59.4111508,6.085628141,2.058167191,1.47805616,51.89287772,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.26246487,0.0,27.18485678,4.483030858,0.0,0.0,0.0,19.26246487,27.18485678,0.0,0.0,0.0,0.0,0.0,0.0,31.66788763,0.0,0.0,19.26246487,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,36.83500854,0.0,0.0,14.09534397,0.0,1.25,0.0,0.0,0.0,0.0,0.0,4.335,2.777777778,4.637222222,1.0,8,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.2467,35.6934,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.9,0.1,13256.0,50.0,0.8178609569999999,0.49637977099999997,0.87417168175,1
CC1CCCC[N+]1(C)C,8,1,0,0,0,1,1.0,0.887731481,2.360277778,0.887731481,0.434971957,128.239,110.095,128.143376,54,0.085721171,-0.326281684,0.326281684,0.085721171,1.222222222,1.888888889,2.222222222,15.32941061,10.02263748,2.260644675,-2.392255335,2.195713267,-2.497021038,4.573006152,-0.917563002,2.490858959,96.74075768,6.905777394,6.852990989,6.852990989,4.127827085,3.954452406,3.954452406,3.847051172,3.847051172,2.79954543,2.79954543,1.528939584,1.528939584,-0.04,95.48205236,7.071607143,2.295733882,1.450890879,58.25781983,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.18620207,0.0,26.6819412,4.483030858,0.0,0.0,0.0,32.2280429,20.64010037,0.0,0.0,0.0,0.0,0.0,0.0,31.16497206,0.0,0.0,26.18620207,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.041840829,30.29025213,0.0,0.0,21.01908117,0.0,1.236111111,0.0,0.0,0.0,0.0,0.887731481,4.298796296,3.736435185,4.674259259,1.0,9,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.6352,40.2884,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.9,0.1,2000.0,50.0,0.854394124,0.58331763,0.745731407,1
CC1CCC[N+](C)(C)C1,8,1,0,0,0,1,1.0,0.952546296,2.360277778,0.952546296,0.4335759,128.239,110.095,128.143376,54,0.080793437,-0.328258088,0.328258088,0.080793437,1.333333333,2.0,2.333333333,15.30650501,9.991766023,2.23079513,-2.361785907,2.178030711,-2.463034234,4.566068629,-0.898014162,2.410837013,96.74075768,6.905777394,6.852990989,6.852990989,4.100953631,3.920729573,3.920729573,4.089312682,4.089312682,2.266286234,2.266286234,1.894087955,1.894087955,-0.04,80.13469119,7.071607143,2.295733882,1.976711222,58.25781983,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.9237372,12.84164325,5.917906046,27.18485678,4.483030858,0.0,0.0,5.917906046,19.76538045,27.18485678,0.0,0.0,0.0,0.0,0.0,0.0,31.66788763,0.0,5.917906046,19.76538045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.917906046,30.41418692,0.0,0.0,21.01908117,0.0,1.237268519,0.0,0.0,0.0,0.952546296,0.0,2.87087963,5.114583333,4.658055556,1.0,9,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.4927,40.2404,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.9,0.1,5589.0,50.0,0.808482068,0.45638276,0.811239672,1
CC1CC[N+](C)(C)CC1,8,1,0,0,0,1,1.0,0.982546296,2.360277778,0.982546296,0.4335759,128.239,110.095,128.143376,54,0.078461617,-0.328461649,0.328461649,0.078461617,1.111111111,1.555555556,1.888888889,15.30403568,9.982251705,2.221404171,-2.354938939,2.180742492,-2.450917369,4.567663995,-0.895695478,2.348714142,86.74075768,6.905777394,6.852990989,6.852990989,4.100953631,3.920729573,3.920729573,4.065467038,4.065467038,2.454452406,2.454452406,1.395886007,1.395886007,-0.04,92.36474704,7.071607143,2.295733882,1.976711222,58.25781983,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.9237372,18.75954929,0.0,27.18485678,4.483030858,0.0,0.0,5.917906046,19.76538045,27.18485678,0.0,0.0,0.0,0.0,0.0,0.0,31.66788763,0.0,5.917906046,19.76538045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.917906046,30.41418692,0.0,0.0,21.01908117,0.0,1.240416667,0.0,0.0,0.0,0.982546296,0.0,2.847222222,5.112592593,4.650555556,1.0,9,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.4927,40.2404,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.9,0.1,14212.0,50.0,0.831405261,0.346279867,0.914228995,1
C1CC[N+]2(CC1)CCCCC2,10,1,0,0,0,1,1.0,1.5,1.5,1.5,0.469065256,154.277,134.117,154.1590261,64,0.07861697,-0.323608975,0.323608975,0.07861697,0.454545455,0.818181818,1.181818182,15.35411576,10.01190874,2.303626033,-2.436709549,2.241062256,-2.53722828,4.58638158,-0.936180066,1.94320678,99.32469185,7.571067812,7.518281407,7.518281407,5.414213562,5.264911064,5.264911064,4.357388321,4.357388321,3.529822128,3.529822128,2.813228166,2.813228166,-0.04,530.0382769,7.600932428,3.139132041,1.584033638,69.98187291,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.52492974,0.0,26.17902562,4.483030858,0.0,0.0,0.0,38.52492974,26.17902562,0.0,0.0,0.0,0.0,0.0,0.0,30.66205648,0.0,0.0,38.52492974,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,69.18698622,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,11,0,1,0,2,2,0,0,0,0,0,1,0,0,2,2,2,2.171,47.4304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3.0,80,0.9,0.1,22864.0,50.0,0.926179512111111,0.32489621266666663,0.9472390226111111,1
C[N+]1(C)CCC2=CC=CC=C2C1,11,1,0,0,0,1,0.454545455,1.135925926,2.301527778,1.135925926,0.510414594,162.256,146.128,162.1277259,64,0.104229544,-0.324445264,0.324445264,0.104229544,1.083333333,1.75,2.5,15.30368397,9.989488711,2.22308132,-2.341824629,2.204333349,-2.430375972,5.271052711,-0.905086855,2.351336763,288.8105161,8.604448007,7.877935016,7.877935016,5.673433276,4.561339773,4.561339773,4.336162467,4.336162467,2.70323125,2.70323125,1.918947026,1.918947026,-0.82,623.5245549,7.809851624,2.595645525,1.369296118,74.22008769,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.26546827,5.563451492,11.98427311,20.64010037,4.483030858,0.0,0.0,0.0,12.96557803,20.64010037,35.39237126,0.0,0.0,0.0,0.0,0.0,25.12313123,12.96557803,0.0,11.12690298,24.26546827,0.0,0.0,0.0,0.0,0,0.0,0.0,4.483030858,25.07378593,5.563451492,0.0,38.36081224,0.0,1.135925926,0.0,0.0,3.086759259,0.0,8.80287037,1.239259259,2.465462963,4.603055556,0.454545455,12,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2,1.8191,50.8254,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,80,0.7638268,0.2361732,5.0,50.0,0.6172627159999999,0.27887391899999997,0.8527899556666667,1
C1=CC=C2C[N+]3(CCCCC3)CCC2=C1,14,1,0,0,0,1,0.571428571,1.301759259,2.336407785,1.301759259,0.567465962,202.321,182.161,202.1590261,80,0.104643332,-0.319576345,0.319576345,0.104643332,0.8,1.533333333,2.333333333,15.35517293,9.946200475,2.330353458,-2.442298988,2.285266667,-2.533442921,5.272887673,-0.946423353,1.87003558,350.1112625,10.13998191,9.413468922,9.413468922,7.380540058,6.299368114,6.299368114,5.249945563,5.249945563,4.244535517,4.244535517,3.318396852,3.318396852,-0.82,5030.138529,9.40914187,3.639008949,1.694520377,92.30908288,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.26546827,24.82591636,11.98427311,19.63426922,4.483030858,0.0,0.0,0.0,32.2280429,19.63426922,35.39237126,0.0,0.0,0.0,0.0,0.0,24.11730008,12.96557803,0.0,30.38936785,24.26546827,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,56.34534297,11.12690298,0.0,24.26546827,0.0,1.385925926,0.0,0.0,3.219882842,0.0,9.035055115,5.654914651,5.5375548,0.0,0.571428571,15,0,1,0,2,2,1,0,1,0,0,1,0,0,1,1,3,2.7434,62.5624,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.7638268,0.2361732,5.0,50.0,0.8814846986666667,0.23688501800000003,0.9326881673333333,1
C[N+](C)(C)Cc1ccccc1,10,1,0,0,0,1,0.4,0.990092593,2.201388889,0.990092593,0.564733409,150.245,134.117,150.1277259,60,0.10374051,-0.327164983,0.327164983,0.10374051,1.0,1.545454545,2.0,15.2727943,10.18617015,2.059732163,-2.231752379,2.044948953,-2.326798315,5.127404025,-0.883503644,2.657660985,208.0644284,8.319990956,7.541071723,7.541071723,5.078298262,3.922105546,3.922105546,3.934036527,3.934036527,1.499740497,1.499740497,1.131142384,1.131142384,-0.82,244.8579632,8.278231827,3.054898793,3.190046349,68.86097673,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,0.0,5.563451492,21.14301595,4.483030858,0.0,0.0,0.0,6.544756406,21.14301595,35.89528683,0.0,0.0,0.0,0.0,0.0,25.62604681,6.544756406,0.0,5.563451492,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,11.02778726,5.563451492,0.0,0.0,51.47485129,0.0,0.990092593,0.0,0.0,1.402777778,0.0,10.57157407,0.0,1.098055556,6.604166667,0.4,11,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,1,1.8928,48.1784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,80,0.7638268,0.2361732,282.0,50.0,0.7445308335,0.24762724886,0.9092085232799999,1
C[N+]1(CC2=CC=CC=C2)CCCCC1,13,1,0,0,0,1,0.538461538,1.209166667,2.395,1.209166667,0.629058375,190.31,170.15,190.1590261,76,0.104154064,-0.322295086,0.322295086,0.104154064,1.0,1.642857143,2.285714286,15.32741476,10.06976967,2.238924768,-2.374127779,2.192368797,-2.464159809,5.129054693,-0.926460391,2.020245375,272.546854,9.855524862,9.076605629,9.076605629,6.785405043,5.660133887,5.660133887,4.771089901,4.771089901,3.303016422,3.303016422,2.457935039,2.457935039,-0.82,2070.989944,9.724281562,4.138411667,2.355126699,86.94997192,4.483030858,6.544756406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.33183534,19.26246487,5.563451492,20.13718479,4.483030858,0.0,0.0,0.0,25.80722127,20.13718479,35.89528683,0.0,0.0,0.0,0.0,0.0,24.62021565,6.544756406,0.0,24.82591636,30.33183534,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.94321644,0.0,0.0,37.37950732,0.0,1.240092593,0.0,0.0,1.483240741,0.0,10.88174068,4.245334152,3.921258503,2.395,0.538461538,14,0,1,0,1,1,1,0,1,0,0,1,2,0,1,1,2,2.8171,59.9154,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.7638268,0.2361732,549.0,50.0,0.8523135852857143,0.21687114642857144,0.93113035,1
C[N+]1(C)CCOCC1,6,1,1,0,0,1,1.0,0.9375,5.189444444,0.9375,0.407601455,116.184,102.072,116.1069905,48,0.102048631,-0.369750505,0.369750505,0.102048631,1.125,1.625,1.875,16.47826224,10.38719607,2.176003361,-2.325119993,2.004810893,-2.478462536,4.402193252,-0.897564438,2.327882879,72.59772061,6.035533906,5.683889011,5.683889011,3.707106781,3.104232992,3.104232992,2.995317489,2.995317489,1.681904277,1.681904277,0.837212733,0.837212733,-0.08,59.4111508,6.046262626,2.033781213,1.456225286,50.64148083,9.219893811,13.08951281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.30910789,9.219893811,0.0,0.0,0.0,0.0,40.39862071,0.0,0.0,0.0,0.0,0.0,0.0,44.88165156,4.736862954,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0,0.0,0.0,17.69679479,13.08951281,0.0,0.0,14.09534397,4.736862954,6.314444444,0.0,0.0,0.0,0.0,0.0,0.0,4.208333333,4.477222222,1.0,8,0,2,0,1,1,0,0,0,1,0,2,0,0,1,1,1,0.093,32.6614,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,80,0.7638268,0.2361732,684.0,50.0,0.8633058290000001,0.48311638966666665,0.8837786333333334,1
C1CC[N+]2(CC1)CCOCC2,9,1,1,0,0,1,1.0,1.0,5.381371882,1.0,0.475720485,156.249,138.105,156.1382906,64,0.102461847,-0.36974986,0.36974986,0.102461847,0.727272727,1.363636364,2.0,16.47841808,10.07544352,2.309403025,-2.433103834,2.196446263,-2.56916372,4.56459842,-0.938764327,1.94320678,104.0146478,7.571067812,7.219422917,7.219422917,5.414213562,4.842261333,4.842261333,3.909100585,3.909100585,3.184843683,3.184843683,2.360484132,2.360484132,-0.08,530.0382769,7.562989055,3.114262771,1.568134708,68.73047602,9.219893811,13.08951281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.26246487,0.0,26.30327674,9.219893811,0.0,0.0,0.0,19.26246487,39.39278955,0.0,0.0,0.0,0.0,0.0,0.0,43.87582041,4.736862954,0.0,19.26246487,0.0,0.0,9.23,0.0,0.0,0,0.0,0.0,13.21376393,49.92452135,0.0,0.0,0.0,4.736862954,6.756371882,0.0,0.0,0.0,0.0,0.0,4.348072562,7.395555556,0.0,1.0,11,0,2,0,2,2,0,0,0,1,0,2,0,0,2,2,2,1.0173,44.3984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.0,80,0.7638268,0.2361732,2144.0,50.0,0.9145757080000001,0.31269790933333336,0.9360428500000001,1
CC1(C)CCCC(C)(C)[N+]1(C)C,11,1,0,0,0,1,1.0,0.446180556,2.396736111,0.446180556,0.490395537,170.32,146.128,170.1903262,72,0.093506156,-0.319711705,0.319711705,0.093506156,0.833333333,1.166666667,1.416666667,15.41352299,9.775198926,2.497006608,-2.575176286,2.416417591,-2.682510264,4.835270038,-0.986642655,2.985400403,159.443134,9.621320344,9.568533939,9.568533939,5.207106781,5.048747568,5.048747568,5.931866095,5.931866095,4.603797581,4.603797581,2.331969067,2.331969067,-0.04,263.1169896,10.04361204,2.474837422,1.186495189,77.35264618,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.11577042,12.84164325,25.17319447,4.483030858,0.0,0.0,0.0,58.03526417,14.09534397,0.0,0.0,0.0,0.0,0.0,0.0,29.65622533,0.0,0.0,46.95741367,0.0,0.0,0.0,0.0,0.0,0,0.0,11.0778505,4.483030858,19.26246487,0.0,0.0,41.79029276,0.0,1.152777778,0.0,0.0,0.892361111,0.0,0.0,4.119583333,9.586944444,4.748333333,1.0,12,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,2.8039,54.1174,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.7638268,0.2361732,440.0,50.0,1.085156378,0.6549789439999999,0.8610853186666666,1
CCCCCC[N+](C)(C)C,9,1,0,0,0,2,1.0,1.114795918,2.255898526,1.114795918,0.410006209,144.282,122.106,144.1746761,62,0.077992826,-0.330914819,0.330914819,0.077992826,0.9,1.5,1.9,15.271693,10.17456761,2.036878724,-2.230145615,2.014750642,-2.346346514,4.378235101,-0.870130179,3.043758409,71.28767654,8.035533906,7.982747501,7.982747501,4.560660172,4.364975334,4.364975334,4.074591054,4.074591054,1.682487667,1.682487667,1.012921743,1.012921743,-0.04,106.9253229,9.96,4.72621024,7.96,65.6285931,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.76538045,12.84164325,0.0,27.68777235,4.483030858,0.0,0.0,0.0,32.60702369,27.68777235,0.0,0.0,0.0,0.0,0.0,0.0,32.17080321,0.0,0.0,32.60702369,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.483030858,32.2280429,0.0,0.0,28.06675315,0.0,1.114795918,0.0,0.0,0.0,0.0,0.0,5.542165533,3.575342971,6.767695578,1.0,10,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2.2729,47.0414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.0,80,0.7638268,0.2361732,6127.0,50.0,0.817407571,0.17101484275,0.961551835,1
C[N+]1(C)CCC(CCCC2CC[N+](C)(C)CC2)CC1,17,2,0,0,0,1,1.0,1.043484059,2.387150386,1.043484059,0.687302461,268.489,232.201,268.286752,112,0.078471946,-0.328461347,0.328461347,0.078471946,0.631578947,0.947368421,1.263157895,15.30947695,9.860072346,2.275132993,-2.380475133,2.285785003,-2.459932076,4.678036158,-0.895941574,1.576681309,234.9866522,13.93287513,13.82730232,13.82730232,8.863703305,8.503255189,8.503255189,8.583545111,8.583545111,5.795445727,5.795445727,3.913074275,3.913074275,-0.08,15045.61027,15.31152594,6.133977032,5.073421602,120.5062729,8.966061715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.26246487,37.51909858,0.0,54.36971355,8.966061715,0.0,0.0,11.83581209,44.94575136,54.36971355,0.0,0.0,0.0,0.0,0.0,0.0,63.33577527,0.0,11.83581209,44.94575136,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.83581209,80.0908387,0.0,0.0,28.19068793,0.0,2.512152778,0.0,0.0,0.0,2.086968117,0.0,10.40876701,5.610177221,9.548601544,1.0,19,0,2,0,2,2,0,0,0,0,0,2,4,0,2,2,2,3.1295,82.9838,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3.0,80,0.7638268,0.2361732,35170.0,50.0,0.934991,0.079104214,0.992830226,1
C[N+](C)(C)C,4,1,0,0,0,1,1.0,1.0,2.125,1.0,0.362983639,74.147,62.051,74.0964258,32,0.06746072,-0.333351019,0.333351019,0.06746072,0.8,0.8,0.8,15.24500492,10.77599508,1.87872051,-2.141610809,1.731158935,-2.271258935,3.865530024,-0.849130024,3.023715784,19.11941548,4.5,4.447213595,4.447213595,2.0,1.788854382,1.788854382,2.683281573,2.683281573,0.0,0.0,0.0,0.0,-0.04,3.609640474,4.96,0.976756002,9507.96,33.80388253,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.19068793,4.483030858,0.0,0.0,0.0,0.0,28.19068793,0.0,0.0,0.0,0.0,0.0,0.0,32.67371879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.483030858,0.0,0.0,0.0,28.19068793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3224,23.9564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,80,0.7638268,0.2361732,7788.0,50.0,0.9428536206,0.9999993602,0.9999997453,1
CC1CC(C)C[N+](C)(C)C1,9,1,0,0,0,1,1.0,0.929398148,2.370694444,0.929398148,0.451902619,142.266,122.106,142.1590261,60,0.080811301,-0.328037134,0.328037134,0.080811301,1.0,1.4,1.7,15.31059724,9.907377512,2.28330949,-2.395227421,2.229959774,-2.49457539,4.635160003,-0.90163416,2.509938884,105.8966738,7.776020882,7.723234477,7.723234477,4.494800481,4.314576423,4.314576423,4.74692552,4.74692552,2.416580749,2.416580749,2.59796112,2.59796112,-0.04,106.4562509,8.060401606,2.536710801,1.978612327,64.62276195,4.483030858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.8474744,6.420821623,11.83581209,27.18485678,4.483030858,0.0,0.0,11.83581209,20.26829602,27.18485678,0.0,0.0,0.0,0.0,0.0,0.0,31.66788763,0.0,11.83581209,20.26829602,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.83581209,23.99336529,0.0,0.0,27.94281836,0.0,1.224537037,0.0,0.0,0.0,1.858796296,0.0,1.432222222,7.472222222,4.678888889,1.0,10,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.7387,44.7874,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,80,0.7638268,0.2361732,6201.0,50.0,0.781318141,0.5729620333333334,0.638423202,1
